,title,year,rating,dubious,imdbid,id,submitterid,date,visible
3713,"Replacements, The",2000.0,3.0,0.0,191397.0,9910.0,19301.0,2021-06-20 23:04:47,1.0
3714,Yi Yi,2000.0,3.0,0.0,244316.0,9974.0,19392.0,2021-07-21 04:19:50,1.0
3715,Impostor,2001.0,0.0,0.0,160399.0,49.0,1.0,2008-07-20 00:00:00,1.0
3716,Ocean&#39;s Eleven,2001.0,1.0,0.0,240772.0,51.0,1.0,2008-07-20 00:00:00,1.0
3717,Artificial Intelligence: AI,2001.0,1.0,0.0,212720.0,62.0,1.0,2008-07-21 00:00:00,1.0
3718,"51st State, The",2001.0,0.0,0.0,227984.0,63.0,1.0,2008-07-21 00:00:00,1.0
3719,Don&#39;t Say A Word,2001.0,3.0,,260866.0,79.0,1.0,2008-07-28 02:32:27,1.0
3720,"Majestic, The",2001.0,1.0,,268995.0,85.0,1.0,2008-07-28 13:26:06,1.0
3721,Jason X,2001.0,3.0,,211443.0,93.0,1.0,2008-07-29 18:16:11,1.0
3722,Along Came A Spider,2001.0,3.0,,164334.0,94.0,1.0,2008-07-29 23:08:47,1.0
3723,"Monsters, Inc.",2001.0,1.0,,198781.0,148.0,1.0,2008-08-07 23:34:17,1.0
3724,Antitrust,2001.0,2.0,,218817.0,154.0,1.0,2008-08-10 13:34:06,1.0
3725,Jay and Silent Bob Strike Back,2001.0,3.0,,261392.0,155.0,1.0,2008-08-10 14:33:28,1.0
3726,High Heels and Low Lifes,2001.0,3.0,,253126.0,158.0,1.0,2008-08-11 01:06:33,1.0
3727,Shrek,2001.0,1.0,,126029.0,161.0,1.0,2008-08-11 12:55:06,1.0
3728,Evolution,2001.0,3.0,,251075.0,164.0,1.0,2008-08-11 15:41:10,1.0
3729,Lovely and Amazing,2001.0,3.0,,258273.0,175.0,9.0,2008-09-04 01:39:59,1.0
3730,A Beautiful Mind,2001.0,1.0,,268978.0,178.0,12.0,2008-09-09 17:39:12,1.0
3731,Slashers,2001.0,3.0,,286975.0,225.0,1.0,2008-12-05 21:51:36,1.0
3732,Ghost World,2001.0,3.0,,162346.0,226.0,20.0,2008-12-06 17:32:09,1.0
3733,Lagaan - Once Upon a Time in India,2001.0,3.0,1.0,169102.0,232.0,21.0,2008-12-10 00:05:29,1.0
3734,Josie and the Pussycats,2001.0,3.0,,236348.0,235.0,1.0,2008-12-10 21:48:32,1.0
3735,"Lord of the Rings: The Fellowship of the Ring, The",2001.0,1.0,,120737.0,246.0,6.0,2009-01-02 22:03:45,1.0
3736,Lost and Delirious,2001.0,3.0,,245238.0,288.0,21.0,2009-02-22 10:14:35,1.0
3737,Ghosts of Mars,2001.0,3.0,,228333.0,333.0,1.0,2009-06-02 21:27:22,1.0
3738,"Princess Diaries, The",2001.0,3.0,,247638.0,359.0,39.0,2009-07-06 00:17:16,1.0
3739,"Royal Tenenbaums, The",2001.0,3.0,,265666.0,362.0,41.0,2009-07-13 09:54:53,1.0
3740,A Knight&#39;s Tale,2001.0,2.0,,183790.0,382.0,45.0,2009-07-28 04:36:49,1.0
3741,Lara Croft: Tomb Raider,2001.0,0.0,0.0,146316.0,412.0,76.0,2009-08-03 14:53:46,1.0
3742,Monsoon Wedding,2001.0,3.0,0.0,265343.0,553.0,272.0,2009-12-05 05:46:34,1.0
3743,Mulholland Dr.,2001.0,3.0,0.0,166924.0,568.0,293.0,2009-12-18 00:19:01,1.0
3744,Kissing Jessica Stein,2001.0,3.0,0.0,264761.0,639.0,377.0,2010-01-14 20:14:21,1.0
3745,Black Hawk Down,2001.0,0.0,0.0,265086.0,698.0,459.0,2010-03-06 10:09:20,1.0
3746,Legally Blonde,2001.0,3.0,0.0,250494.0,733.0,517.0,2010-04-13 18:23:41,1.0
3747,"Mists of Avalon, The",2001.0,3.0,0.0,244353.0,820.0,647.0,2010-05-20 10:24:25,1.0
3748,Y tu mama tambien,2001.0,0.0,1.0,245574.0,836.0,695.0,2010-05-27 14:41:29,1.0
3749,Wit,2001.0,3.0,0.0,243664.0,838.0,697.0,2010-05-27 15:13:44,1.0
3750,"Others, The",2001.0,3.0,0.0,230600.0,856.0,731.0,2010-05-27 22:45:36,1.0
3751,Spirited Away,2001.0,3.0,0.0,245429.0,864.0,743.0,2010-05-28 06:02:51,1.0
3752,Donnie Darko,2001.0,3.0,1.0,246578.0,887.0,781.0,2010-06-01 03:10:28,1.0
3753,Waking Life,2001.0,3.0,0.0,243017.0,1009.0,1033.0,2010-06-30 04:35:18,1.0
3754,Amelie,2001.0,3.0,0.0,211915.0,1038.0,1080.0,2010-07-03 14:40:23,1.0
3755,In the Time of the Butterflies,2001.0,3.0,0.0,263467.0,1188.0,1262.0,2010-07-18 03:22:02,1.0
3756,"Piano Teacher, The",2001.0,3.0,0.0,254686.0,1322.0,1438.0,2010-07-25 19:16:51,1.0
3757,"Wedding Planner, The",2001.0,3.0,0.0,209475.0,1204.0,1284.0,2010-07-20 06:08:57,1.0
3758,Gosford Park,2001.0,3.0,0.0,280707.0,1106.0,1156.0,2010-07-07 16:23:26,1.0
3759,American Outlaws,2001.0,1.0,0.0,244000.0,1112.0,1163.0,2010-07-08 13:34:33,1.0
3760,Mostly Martha,2001.0,3.0,0.0,246772.0,1141.0,1197.0,2010-07-10 05:57:55,1.0
3761,Human Nature,2001.0,3.0,0.0,219822.0,1459.0,1678.0,2010-08-11 02:39:02,1.0
3762,Atlantis: The Lost Empire,2001.0,1.0,0.0,230011.0,1085.0,1130.0,2010-07-04 22:43:42,1.0
3763,"Mystic Masseur, The",2001.0,2.0,0.0,282771.0,1704.0,2139.0,2010-10-28 22:31:06,1.0
3764,Kate &amp; Leopold,2001.0,2.0,0.0,35423.0,1739.0,2193.0,2010-11-06 08:59:50,1.0
3765,Zoolander,2001.0,3.0,0.0,196229.0,1752.0,2222.0,2010-11-14 01:53:13,1.0
3766,Super Troopers,2001.0,1.0,0.0,247745.0,1754.0,2225.0,2010-11-14 19:49:07,1.0
3767,Moulin Rouge!,2001.0,3.0,0.0,203009.0,1769.0,2246.0,2010-11-19 21:05:44,1.0
3768,Escanaba in da Moonlight,2001.0,0.0,0.0,180679.0,1776.0,2258.0,2010-11-24 22:03:13,1.0
3769,Harry Potter and the Sorcerer&#39;s Stone,2001.0,3.0,0.0,241527.0,1781.0,2264.0,2010-11-26 22:52:26,1.0
3770,Goyangileul butaghae (Take Care of My Cat),2001.0,3.0,0.0,296658.0,1876.0,2428.0,2010-12-25 21:49:31,1.0
3771,Spy Kids,2001.0,3.0,0.0,227538.0,1904.0,2521.0,2011-01-13 05:45:35,1.0
3772,Millennium Actress,2001.0,2.0,0.0,291350.0,1950.0,2611.0,2011-01-31 02:14:17,1.0
3773,Manic,2001.0,3.0,0.0,252684.0,2081.0,2800.0,2011-02-28 11:42:14,1.0
3774,"Legend of Suriyothai, The",2001.0,3.0,0.0,290879.0,2090.0,2824.0,2011-03-05 23:01:25,1.0
3775,Hedwig and the Angry Inch,2001.0,3.0,0.0,248845.0,2148.0,2957.0,2011-03-28 03:00:51,1.0
3776,Late Marriage,2001.0,2.0,0.0,287471.0,2322.0,3341.0,2011-05-21 15:30:57,1.0
3777,Finder&#39;s Fee,2001.0,1.0,0.0,192023.0,2335.0,3374.0,2011-05-24 22:25:32,1.0
3778,Epoch,2001.0,1.0,0.0,233657.0,2374.0,3454.0,2011-06-05 23:54:49,1.0
3779,"Hidden Half (Nimeh-ye penhan), The",2001.0,3.0,0.0,277925.0,2517.0,3736.0,2011-07-11 22:59:13,1.0
3780,Someone Like You...,2001.0,3.0,0.0,244970.0,2627.0,3939.0,2011-08-20 14:42:38,1.0
3781,Pearl Harbor,2001.0,2.0,0.0,213149.0,2675.0,4025.0,2011-09-12 10:12:09,1.0
3782,La fille de Keltoum,2001.0,3.0,0.0,312687.0,2745.0,4135.0,2011-10-07 01:38:20,1.0
3783,Wet Hot American Summer,2001.0,3.0,0.0,243655.0,3052.0,4761.0,2012-02-18 08:53:12,1.0
3784,"Breed, The",2001.0,0.0,0.0,265104.0,4323.0,7658.0,2013-07-09 15:53:29,1.0
3785,He Died with a Felafel in His Hand,2001.0,3.0,0.0,172543.0,3095.0,4863.0,2012-03-07 19:33:28,1.0
3786,Fat Girl,2001.0,3.0,0.0,243255.0,3161.0,4999.0,2012-04-04 00:40:20,1.0
3787,Baran,2001.0,0.0,0.0,233841.0,3264.0,5212.0,2012-05-17 04:24:32,1.0
3788,Me Without You,2001.0,3.0,0.0,263725.0,3313.0,5299.0,2012-06-03 02:23:02,1.0
3789,Brotherhood of the Wolf,2001.0,2.0,0.0,237534.0,3317.0,5305.0,2012-06-04 13:07:17,1.0
3790,Jeepers Creepers,2001.0,3.0,0.0,263488.0,3451.0,5598.0,2012-07-27 15:16:52,1.0
3791,Training Day,2001.0,1.0,0.0,139654.0,3503.0,5732.0,2012-08-29 08:16:19,1.0
3792,Shaolin Soccer,2001.0,0.0,0.0,286112.0,3555.0,5835.0,2012-09-27 06:23:14,1.0
3793,Go,2001.0,2.0,1.0,299937.0,3586.0,5889.0,2012-10-13 05:26:06,1.0
3794,Dr. Dolittle 2,2001.0,3.0,0.0,240462.0,3599.0,5909.0,2012-10-15 23:19:01,1.0
3795,Suicide Club,2001.0,3.0,0.0,312843.0,3613.0,5937.0,2012-10-19 01:24:52,1.0
3796,Monkeybone,2001.0,3.0,1.0,166276.0,3616.0,5945.0,2012-10-20 03:57:13,1.0
3797,Nowhere in Africa,2001.0,3.0,0.0,161860.0,3766.0,6252.0,2012-12-21 12:23:20,1.0
3798,Zaion: I Wish You Were Here,2001.0,3.0,0.0,2321187.0,3771.0,6272.0,2012-12-26 07:22:04,1.0
3799,War Bride,2001.0,3.0,0.0,244297.0,3938.0,6677.0,2013-02-27 07:31:13,1.0
3800,Shallow Hal,2001.0,3.0,0.0,256380.0,4058.0,6966.0,2013-04-15 03:39:27,1.0
3801,Waiting For Godot,2001.0,0.0,0.0,276613.0,4084.0,7028.0,2013-04-24 21:01:16,1.0
3802,Amazons and Gladiators,2001.0,3.0,0.0,275913.0,4131.0,7135.0,2013-05-12 17:25:23,1.0
3803,L.I.E.,2001.0,1.0,0.0,242587.0,4179.0,7278.0,2013-05-29 17:11:39,1.0
3804,Hannibal,2001.0,3.0,0.0,212985.0,4210.0,7330.0,2013-06-05 15:35:22,1.0
3805,Lucky Girl (a.k.a. My Daughter&#39;s Secret Life),2001.0,3.0,0.0,279204.0,4214.0,7343.0,2013-06-06 23:03:48,1.0
3806,Read My Lips,2001.0,3.0,1.0,274117.0,4224.0,7359.0,2013-06-09 19:05:11,1.0
3807,Hundstage,2001.0,3.0,1.0,290661.0,4248.0,7425.0,2013-06-18 10:38:52,1.0
3808,"One, The",2001.0,0.0,0.0,267804.0,4246.0,7406.0,2013-06-15 10:39:50,1.0
3809,Miss Minoes (a.k.a Undercover Kitty),2001.0,3.0,0.0,279231.0,4341.0,7694.0,2013-07-12 20:34:48,1.0
3810,Elvira&#39;s Haunted Hills,2001.0,3.0,0.0,265171.0,4403.0,7845.0,2013-07-26 10:07:36,1.0
3811,Cowboy Bebop: The Movie,2001.0,3.0,0.0,275277.0,4434.0,7928.0,2013-08-03 08:53:05,1.0
3812,Kiss of the Dragon,2001.0,1.0,1.0,271027.0,4444.0,7961.0,2013-08-06 02:44:37,1.0
3813,Gypsy 83,2001.0,3.0,0.0,251110.0,4446.0,7964.0,2013-08-06 12:47:07,1.0
3814,L&#39;uomo in pi&ugrave;,2001.0,1.0,0.0,295671.0,4613.0,8324.0,2013-09-22 15:35:50,1.0
3815,Valentine,2001.0,2.0,1.0,242998.0,4639.0,8371.0,2013-09-27 21:11:46,1.0
3816,Vanilla Sky,2001.0,1.0,0.0,259711.0,4693.0,8467.0,2013-10-13 19:51:17,1.0
3817,Arite hime/Princess Arete,2001.0,3.0,0.0,306474.0,4712.0,8500.0,2013-10-19 10:45:59,1.0
3818,Samsara,2001.0,0.0,0.0,196069.0,4735.0,8544.0,2013-10-25 20:15:05,1.0
3819,From Hell,2001.0,3.0,1.0,120681.0,4792.0,8648.0,2013-11-07 03:45:16,1.0
3820,Save the Last Dance,2001.0,3.0,0.0,206275.0,4796.0,8657.0,2013-11-07 13:34:21,1.0
3821,Hitched,2001.0,3.0,1.0,272127.0,4826.0,8766.0,2013-11-15 05:18:11,1.0
3822,Le fate ignoranti,2001.0,3.0,0.0,274497.0,4876.0,8839.0,2013-11-25 21:43:47,1.0
3823,Bridget Jones&#39;s Diary,2001.0,3.0,0.0,243155.0,4915.0,8918.0,2013-12-05 19:33:07,1.0
3824,Blow,2001.0,1.0,0.0,221027.0,4934.0,8952.0,2013-12-10 01:03:00,1.0
3825,Thir13en Ghosts,2001.0,1.0,0.0,245674.0,4957.0,8986.0,2013-12-16 20:14:22,1.0
3826,"Glass House, The",2001.0,3.0,0.0,221218.0,4958.0,8987.0,2013-12-16 23:12:45,1.0
3827,Osmosis Jones,2001.0,3.0,1.0,181739.0,5006.0,9062.0,2013-12-29 16:11:14,1.0
3828,Tanguy,2001.0,1.0,0.0,274155.0,5082.0,9240.0,2014-01-16 21:34:15,1.0
3829,Wied&#378;min (The Hexer),2001.0,3.0,1.0,300657.0,5181.0,9473.0,2014-02-17 06:45:18,1.0
3830,"Fast and the Furious, The",2001.0,1.0,0.0,232500.0,5200.0,9525.0,2014-02-24 02:47:34,1.0
3831,I Am Sam,2001.0,3.0,0.0,277027.0,5235.0,9584.0,2014-03-05 16:09:54,1.0
3832,Riding in Cars with Boys,2001.0,3.0,0.0,200027.0,5323.0,9753.0,2014-03-25 06:54:38,1.0
3833,Heartbreakers,2001.0,3.0,0.0,125022.0,5381.0,9899.0,2014-04-10 20:00:08,1.0
3834,"Belphegor, Phantom of the Louvre (Belphegor - Le fantome du Louvre)",2001.0,3.0,0.0,214529.0,5394.0,9939.0,2014-04-13 21:07:22,1.0
3835,Heist,2001.0,3.0,0.0,252503.0,5417.0,9996.0,2014-04-23 14:31:29,1.0
3836,Rat Race,2001.0,3.0,0.0,250687.0,5426.0,10033.0,2014-05-01 18:50:38,1.0
3837,Serendipity,2001.0,3.0,0.0,240890.0,5452.0,10086.0,2014-05-06 20:58:08,1.0
3838,"Atlantis Conspiracy, The",2001.0,3.0,0.0,253595.0,5522.0,10270.0,2014-06-01 20:15:38,1.0
3839,American Pie 2,2001.0,3.0,0.0,252866.0,5560.0,10357.0,2014-06-11 04:23:03,1.0
3840,Sister Mary Explains it All,2001.0,3.0,0.0,250739.0,5631.0,10522.0,2014-07-12 19:35:17,1.0
3841,Monster&#39;s Ball,2001.0,2.0,1.0,285742.0,5651.0,10575.0,2014-07-24 01:55:09,1.0
3842,Caos,2001.0,3.0,0.0,265116.0,5762.0,10855.0,2014-09-19 15:57:22,1.0
3843,Volcano High,2001.0,3.0,0.0,301429.0,5921.0,11210.0,2014-11-14 01:22:57,1.0
3844,Kabhi Khushi Kabhie Gham...,2001.0,3.0,0.0,248126.0,5933.0,11240.0,2014-11-21 03:16:03,1.0
3845,Charlotte Gray,2001.0,3.0,0.0,245046.0,6129.0,11697.0,2015-03-03 08:17:28,1.0
3846,Planet of the Apes,2001.0,3.0,0.0,133152.0,6218.0,11906.0,2015-04-23 18:43:07,1.0
3847,Jurassic Park III,2001.0,2.0,0.0,163025.0,6333.0,12280.0,2015-06-25 11:44:15,1.0
3848,Scary Movie 2,2001.0,3.0,0.0,257106.0,6429.0,12519.0,2015-08-30 12:23:40,1.0
3849,Swordfish,2001.0,1.0,0.0,244244.0,6576.0,12848.0,2015-12-04 20:44:22,1.0
3850,K-PAX,2001.0,1.0,0.0,272152.0,6687.0,13133.0,2016-01-28 18:51:51,1.0
3851,Stranded,2001.0,3.0,1.0,283015.0,6689.0,13135.0,2016-01-28 19:18:53,1.0
3852,Glitter,2001.0,3.0,0.0,118589.0,6785.0,13324.0,2016-03-22 03:03:59,1.0
3853,Chori Chori Chupke Chupke,2001.0,1.0,0.0,256692.0,6789.0,13332.0,2016-03-26 05:29:57,1.0
3854,Tomie: Re-birth,2001.0,3.0,0.0,348225.0,6843.0,13444.0,2016-04-21 03:00:39,1.0
3855,"Mummy Returns, The",2001.0,3.0,0.0,209163.0,6918.0,13605.0,2016-06-05 10:53:24,1.0
3856,How High,2001.0,1.0,0.0,278488.0,6924.0,13617.0,2016-06-09 01:59:02,1.0
3857,Not Another Teen Movie,2001.0,3.0,0.0,277371.0,7009.0,13781.0,2016-07-30 02:43:00,1.0
3858,"Yes, But...",2001.0,3.0,0.0,246278.0,7012.0,13785.0,2016-07-31 12:04:18,1.0
3859,El Espinazo del Diablo,2001.0,1.0,0.0,256009.0,7094.0,13926.0,2016-09-05 06:00:45,1.0
3860,Kairo,2001.0,3.0,0.0,286751.0,7181.0,14071.0,2016-10-10 10:11:43,1.0
3861,Recess: School&#39;s Out,2001.0,3.0,0.0,265632.0,7187.0,14086.0,2016-10-12 01:16:23,1.0
3862,"Curse of the Jade Scorpion, The",2001.0,3.0,0.0,256524.0,7302.0,14263.0,2016-11-28 15:13:00,1.0
3863,"Navigators, The",2001.0,1.0,0.0,279977.0,7316.0,14285.0,2016-12-05 16:27:23,1.0
3864,Arachnid,2001.0,3.0,1.0,271972.0,7331.0,14313.0,2016-12-16 12:41:41,1.0
3865,Dagon,2001.0,3.0,1.0,264508.0,7340.0,14327.0,2016-12-19 23:15:48,1.0
3866,Jump Tomorrow,2001.0,3.0,1.0,273300.0,7468.0,14566.0,2017-02-21 00:42:29,1.0
3867,Behind Enemy Lines,2001.0,0.0,0.0,159273.0,7483.0,14608.0,2017-03-03 22:51:45,1.0
3868,Rush Hour 2,2001.0,3.0,1.0,266915.0,7493.0,14633.0,2017-03-10 07:53:36,1.0
3869,God Is Great and I&#39;m Not,2001.0,1.0,0.0,287986.0,7634.0,14875.0,2017-05-21 13:03:25,1.0
3870,Original Sin,2001.0,1.0,0.0,218922.0,7654.0,14895.0,2017-05-21 17:29:42,1.0
3871,Tremors 3: Back to Perfection,2001.0,3.0,0.0,259685.0,7680.0,14959.0,2017-06-07 22:16:16,1.0
3872,Band of Brothers,2001.0,1.0,0.0,185906.0,7824.0,15234.0,2017-09-22 16:36:26,1.0
3873,In the Bedroom,2001.0,3.0,0.0,247425.0,7960.0,15552.0,2017-12-21 16:21:57,1.0
3874,"Score, The",2001.0,0.0,0.0,227445.0,8288.0,16227.0,2018-06-14 01:00:21,1.0
3875,"Mexican, The",2001.0,1.0,0.0,236493.0,8293.0,16232.0,2018-06-15 16:04:20,1.0
3876,Sweet November,2001.0,1.0,0.0,230838.0,8533.0,16692.0,2018-12-14 22:59:29,1.0
3877,What Makes a Family,2001.0,3.0,0.0,251474.0,8540.0,16699.0,2018-12-14 23:17:50,1.0
3878,Moszkva ter,2001.0,2.0,0.0,273840.0,8548.0,16707.0,2018-12-14 23:28:49,1.0
3879,Sugar &amp; Spice,2001.0,3.0,0.0,186589.0,8624.0,16854.0,2019-01-31 18:22:36,1.0
3880,la ci&eacute;naga,2001.0,3.0,0.0,240419.0,8632.0,16867.0,2019-02-04 16:13:59,1.0
3881,Jimmy Neutron: Boy Genius,2001.0,3.0,0.0,268397.0,8737.0,17125.0,2019-05-08 01:02:55,1.0
3882,Freddy Got Fingered,2001.0,0.0,0.0,240515.0,8783.0,17234.0,2019-07-13 01:18:18,1.0
3883,Barbie in the Nutcracker,2001.0,3.0,0.0,288441.0,8880.0,17410.0,2019-11-02 11:50:17,1.0
3884,Spy Game,2001.0,1.0,0.0,266987.0,9028.0,17759.0,2020-03-03 09:30:18,1.0
3885,Koroshiya 1,2001.0,1.0,0.0,296042.0,9253.0,18283.0,2020-08-31 15:32:01,1.0
3886,Final Fantasy: The Spirits Within,2001.0,1.0,0.0,173840.0,9282.0,18337.0,2020-09-25 19:09:10,1.0
3887,"Land Before Time VIII: The Big Freeze, The",2001.0,3.0,0.0,301526.0,9329.0,18428.0,2020-11-15 05:03:03,1.0
3888,Jesus Christ Vampire Hunter,2001.0,1.0,0.0,311361.0,9333.0,18433.0,2020-11-17 21:24:00,1.0
3889,"Order, The",2001.0,0.0,0.0,193364.0,9514.0,18758.0,2021-03-13 12:56:56,1.0
3890,La tour Montparnasse infernale,2001.0,3.0,0.0,259060.0,9587.0,18857.0,2021-03-26 21:48:48,1.0
3891,Zenon: The Zequel,2001.0,3.0,0.0,271271.0,9600.0,18875.0,2021-03-30 03:39:29,1.0
3892,Der Schuh des Manitu,2001.0,0.0,0.0,248408.0,9706.0,19020.0,2021-04-27 20:49:56,1.0
3893,Frailty,2001.0,0.0,0.0,264616.0,10081.0,19602.0,2021-10-12 05:13:29,1.0
3894,Austin Powers in Goldmember,2002.0,1.0,0.0,295178.0,4.0,1.0,2008-07-19 00:00:00,1.0
3895,"Transporter, The",2002.0,0.0,0.0,293662.0,53.0,1.0,2008-07-20 00:00:00,1.0
3896,Ice Age,2002.0,0.0,,268380.0,72.0,1.0,2008-07-27 12:56:44,1.0
3897,Men in Black II,2002.0,1.0,,120912.0,84.0,1.0,2008-07-28 12:47:01,1.0
3898,High Crimes,2002.0,3.0,,257756.0,96.0,1.0,2008-07-29 23:30:48,1.0
3899,Minority Report,2002.0,1.0,,181689.0,115.0,1.0,2008-07-31 23:24:57,1.0
3900,Mr Deeds,2002.0,2.0,,280590.0,116.0,1.0,2008-07-31 23:45:58,1.0
3901,I Spy,2002.0,1.0,,297181.0,119.0,1.0,2008-08-01 00:31:20,1.0
3902,Insomnia,2002.0,1.0,,278504.0,121.0,1.0,2008-08-01 16:29:56,1.0
3903,Phone Booth,2002.0,1.0,,183649.0,125.0,1.0,2008-08-01 22:40:07,1.0
3904,"Bourne Identity, The",2002.0,1.0,,258463.0,128.0,1.0,2008-08-02 00:16:18,1.0
3905,"Adventures of Pluto Nash, The",2002.0,2.0,,180052.0,135.0,1.0,2008-08-02 23:24:15,1.0
3906,Star Trek: Nemesis,2002.0,1.0,,253754.0,138.0,1.0,2008-08-03 02:29:53,1.0
3907,S1m0ne,2002.0,3.0,,258153.0,143.0,1.0,2008-08-03 17:11:03,1.0
3908,Equilibrium,2002.0,1.0,,238380.0,160.0,1.0,2008-08-11 12:02:09,1.0
3909,"Hours, The",2002.0,3.0,,274558.0,172.0,7.0,2008-08-22 10:02:50,1.0
3910,Chicago,2002.0,3.0,,299658.0,179.0,12.0,2008-09-09 17:41:40,1.0
3911,Bend It Like Beckham,2002.0,3.0,,286499.0,200.0,6.0,2008-10-17 21:43:31,1.0
3912,Rabbit-Proof Fence,2002.0,3.0,,252444.0,243.0,21.0,2008-12-17 11:05:12,1.0
3913,"Lord of the Rings: The Two Towers, The",2002.0,3.0,,167261.0,247.0,6.0,2009-01-02 22:10:41,1.0
3914,Resident Evil,2002.0,3.0,,120804.0,280.0,1.0,2009-02-16 10:44:21,1.0
3915,8 femmes,2002.0,3.0,,283832.0,363.0,41.0,2009-07-13 09:57:08,1.0
3916,"Quiet American, The",2002.0,2.0,0.0,258068.0,491.0,176.0,2009-09-01 14:30:34,1.0
3917,Blue Crush,2002.0,3.0,0.0,300532.0,552.0,271.0,2009-12-05 05:24:09,1.0
3918,Whale Rider,2002.0,3.0,0.0,298228.0,598.0,328.0,2009-12-27 22:04:48,1.0
3919,I&#39;m with Lucy,2002.0,0.0,0.0,282593.0,606.0,336.0,2009-12-28 04:03:06,1.0
3920,Catch Me If You Can,2002.0,2.0,0.0,264464.0,617.0,348.0,2009-12-28 23:15:02,1.0
3921,28 Days Later...,2002.0,3.0,0.0,289043.0,646.0,385.0,2010-01-19 18:11:20,1.0
3922,Star Wars: Episode II - Attack of the Clones,2002.0,3.0,1.0,121765.0,673.0,424.0,2010-01-26 22:42:55,1.0
3923,Lilo and Stitch,2002.0,3.0,0.0,275847.0,707.0,481.0,2010-03-26 06:04:21,1.0
3924,Ying xiong (Hero),2002.0,3.0,1.0,299977.0,732.0,516.0,2010-04-13 12:42:59,1.0
3925,Tan de repente,2002.0,3.0,0.0,324158.0,769.0,562.0,2010-04-26 19:28:07,1.0
3926,"Ring, The",2002.0,3.0,0.0,298130.0,806.0,627.0,2010-05-14 19:31:02,1.0
3927,Is It College Yet?,2002.0,3.0,0.0,285627.0,876.0,761.0,2010-05-29 01:06:32,1.0
3928,My Big Fat Greek Wedding,2002.0,3.0,0.0,259446.0,907.0,821.0,2010-06-05 18:48:05,1.0
3929,Ripley&#39;s Game,2002.0,1.0,0.0,265651.0,1007.0,1031.0,2010-06-29 19:24:38,1.0
3930,Divine Secrets of the Ya-Ya Sisterhood,2002.0,3.0,0.0,279778.0,1028.0,1066.0,2010-07-03 00:51:46,1.0
3931,"Santa Clause 2, The",2002.0,1.0,0.0,304669.0,1052.0,1096.0,2010-07-04 03:25:43,1.0
3932,"Importance of Being Earnest, The",2002.0,3.0,0.0,278500.0,1562.0,1875.0,2010-09-10 13:36:54,1.0
3933,Tuck Everlasting,2002.0,3.0,0.0,283084.0,1529.0,1827.0,2010-09-05 01:15:03,1.0
3934,"Powerpuff Girls, The",2002.0,3.0,0.0,289408.0,1445.0,1635.0,2010-08-07 07:58:51,1.0
3935,Intimate Stories,2002.0,3.0,0.0,291988.0,1224.0,1317.0,2010-07-22 20:27:30,1.0
3936,May,2002.0,3.0,0.0,303361.0,1110.0,1161.0,2010-07-08 02:45:43,1.0
3937,Reign of Fire,2002.0,1.0,0.0,253556.0,1145.0,1201.0,2010-07-10 06:16:19,1.0
3938,Secretary,2002.0,3.0,0.0,274812.0,1515.0,1800.0,2010-08-29 23:25:11,1.0
3939,"Rules of Attraction, The",2002.0,3.0,1.0,292644.0,1431.0,1604.0,2010-08-02 23:59:02,1.0
3940,Neko no ongaeshi (The cat returns),2002.0,3.0,0.0,347618.0,1551.0,1858.0,2010-09-08 10:39:08,1.0
3941,Ten,2002.0,3.0,0.0,301978.0,1456.0,1665.0,2010-08-10 03:39:11,1.0
3942,Snow Dogs,2002.0,1.0,0.0,281373.0,1537.0,1837.0,2010-09-06 06:45:57,1.0
3943,Frida,2002.0,2.0,0.0,120679.0,1659.0,2052.0,2010-10-13 15:08:29,1.0
3944,Spider-Man,2002.0,1.0,0.0,145487.0,1730.0,2181.0,2010-11-04 03:47:39,1.0
3945,Froid comme l&#39;&eacute;t&eacute; (Cold as Summer),2002.0,3.0,0.0,305589.0,1745.0,2201.0,2010-11-07 20:52:11,1.0
3946,White Oleander,2002.0,3.0,0.0,283139.0,1787.0,2281.0,2010-11-30 17:33:48,1.0
3947,Yossi &amp; Jagger,2002.0,2.0,0.0,334754.0,1809.0,2304.0,2010-12-01 02:58:18,1.0
3948,Tipping the Velvet,2002.0,3.0,0.0,324264.0,1875.0,2427.0,2010-12-25 21:33:01,1.0
3949,Spy Kids 2: Island of Lost Dreams,2002.0,3.0,0.0,287717.0,1905.0,2522.0,2011-01-13 05:46:33,1.0
3950,"Tuxedo, The",2002.0,0.0,1.0,290095.0,1908.0,2525.0,2011-01-13 05:50:25,1.0
3951,Adaptation,2002.0,3.0,1.0,268126.0,1919.0,2541.0,2011-01-16 19:48:27,1.0
3952,Spirit: Stallion of the Cimarron,2002.0,1.0,0.0,166813.0,1943.0,2600.0,2011-01-29 23:12:16,1.0
3953,Treasure Planet,2002.0,3.0,0.0,133240.0,1944.0,2601.0,2011-01-29 23:14:47,1.0
3954,City of God,2002.0,1.0,0.0,317248.0,2038.0,2724.0,2011-02-15 12:38:33,1.0
3955,Real Women Have Curves,2002.0,3.0,0.0,296166.0,2108.0,2860.0,2011-03-10 06:56:19,1.0
3956,Blade II,2002.0,1.0,0.0,187738.0,2151.0,2965.0,2011-03-28 17:37:21,1.0
3957,Barbie as Rapunzel,2002.0,0.0,0.0,313255.0,2171.0,3028.0,2011-04-08 13:24:53,1.0
