,title,imdbid,id,rating,year
565,"Objective, Burma!",0037954,3271,0,1945
566,"Lost Weekend, The",0037884,3583,2,1945
567,Detour,0037638,3999,1,1945
568,Spellbound,0038109,4252,3,1945
569,"Rome, Open City",0038890,4428,3,1945
570,Scarlet Street,0038057,5081,3,1945
571,Children of Paradise,0037674,5129,2,1945
572,Keep Your Powder Dry,0037843,5677,3,1945
573,"Woman in Green, The",0038259,5856,3,1945
574,Anchors Aweigh,0037514,6017,0,1945
575,Thin Man Goes Home,0037365,6848,2,1945
576,"Red Dragon, The",0038017,6945,1,1945
577,Dead of Night,0037635,7185,3,1945
578,Les dames du Bois de Boulogne,0037630,7835,3,1945
579,"Wicked Lady, The",0038250,9005,3,1945
580,Notorious,0038787,622,2,1946
581,"Harvey Girls, The",0038589,786,3,1946
582,"Big Sleep, The",0038355,971,1,1946
583,"Postman Always Rings Twice, The",0038854,1424,1,1946
584,Stairway to Heaven,0038733,1231,0,1946
585,Beauty and the Beast,0038348,1268,3,1946
586,Deception,0038461,1377,0,1946
587,Devotion,0038474,1381,3,1946
588,Two Sisters from Boston,0039054,1680,3,1946
589,It&#39;s a Wonderful Life,0038650,2235,3,1946
590,"Jolson Story, The",0038661,2654,1,1946
591,Gilda,0038559,2809,0,1946
592,"Strange Woman, The",0038990,3145,3,1946
593,My Darling Clementine,0038762,3783,1,1946
594,"Best Years of Our Lives, The",0036868,3982,2,1946
595,Dressed to Kill,0038494,4002,3,1946
596,Duel in the sun,0038499,4900,2,1946
597,"Chase, The",0038409,5497,1,1946
598,Song of the South,0038969,5646,2,1946
599,Terror by Night,0039017,5872,1,1946
600,"Dark Corner, The",0038453,5961,1,1946
601,"Stranger, The",0038991,7671,3,1946
602,Make Mine Music,0038718,8052,1,1946
603,"Years Between, The",0039112,8354,3,1946
604,Great Expectations,0038574,9182,2,1946
605,Black Narcissus,0039192,1211,3,1947
606,"Exile, The",0039360,1235,1,1947
607,Odd Man Out,0039677,1278,2,1947
608,Good News,0039431,1679,2,1947
609,"Shocking Miss Pilgrim, The",0039819,1681,3,1947
610,"Egg and I, The",0039349,2287,3,1947
611,"Paradine Case, The",0039694,2330,2,1947
612,"Ghost and Mrs. Muir, The",0039420,3047,3,1947
613,Gunfighters,0039441,3112,2,1947
614,Crossfire,0039286,4411,2,1947
615,Calendar Girl,0039236,5779,2,1947
616,Build My Gallows High,0039689,6550,2,1947
617,Nada,0039650,7432,3,1947
618,Fun &amp; Fancy Free,0039404,8053,1,1947
619,Body and Soul,0039204,8619,3,1947
620,Dishonored Lady,0039324,8646,3,1947
621,"Unfinished Dance, The",0039938,8729,3,1947
622,"Lady from Shanghai, The",0040525,8756,0,1947
623,Miracle on 34th Street,0039628,8989,3,1947
624,Gentleman&#39;s Agreement,0039416,9598,1,1947
625,Red River,0040724,1320,0,1948
626,"Red Shoes, The",0040725,1229,3,1948
627,Hamlet,0040416,1232,1,1948
628,Bonnie Prince Charlie,0040183,1236,2,1948
629,Enchantment,0040321,1241,3,1948
630,Anna Karenina,0040098,1262,2,1948
631,Command Decision,0040242,1354,0,1948
632,Rudolph the Red-Nosed Reindeer,0156031,1601,0,1948
633,Easter Parade,0040308,1677,3,1948
634,Rope,0040746,2040,0,1948
635,"Snake Pit, The",0040806,2098,3,1948
636,Casbah,0040214,2256,1,1948
637,"Fuller Brush Man, The",0040379,2300,1,1948
638,Mr. Blandings Builds His Dream House,0040613,2445,3,1948
639,"Treasure of the Sierra Madre, The",0040897,3239,0,1948
640,I Remember Mama,0040458,4390,3,1948
641,Act of Violence,0041088,4944,2,1948
642,Call Northside 777,0040202,5115,1,1948
643,Joan of Arc,0040491,6363,3,1948
644,Bicycle Thieves,0040522,6517,2,1948
645,Melody Time,0040580,8054,1,1948
646,Macbeth,0040558,8264,1,1948
647,It Happened in Europe,0039949,8559,0,1948
648,"Third Man, The",0041959,611,0,1949
649,"Barkleys of Broadway, The",0041158,1684,3,1949
650,On the Town,0041716,1690,3,1949
651,Adam&#39;s Rib,0041090,1716,3,1949
652,Pinky,0041746,1736,3,1949
653,Caught,0040221,1841,3,1949
654,"Set-Up, The",0041859,1986,0,1949
655,Little Women,0041594,2232,3,1949
656,Mighty Joe Young,0041650,2651,0,1949
657,"Man on the Eiffel Tower, The",0041628,2849,2,1949
658,Late Spring,0041154,3539,3,1949
659,A Letter to Three Wives,0041587,3967,3,1949
660,Kind Hearts and Coronets,0041546,4008,1,1949
661,"Fountainhead, The",0041386,4554,1,1949
662,"Heiress, The",0041452,6358,3,1949
663,I Was a Male War Bride,0041498,7018,2,1949
664,"Adventures of Ichabod and Mr. Toad, The",0041094,7059,0,1949
665,Under Capricorn,0042004,7341,3,1949
666,All the King&#39;s Men,0041113,9597,1,1949
667,Tarzan&#39;s Magic Fountain,0041947,9702,0,1949
668,Jour de Fete,0040497,9982,0,1949
669,Flame of My Love,0042031,10135,3,1949
670,All About Eve,0042192,139,3,1950
671,Sunset Blvd.,0043014,608,3,1950
672,Cinderella,0042332,1057,3,1950
673,Rashomon,0042876,1402,0,1950
674,Summer Stock,0043012,1678,3,1950
675,"Asphalt Jungle, The",0042208,2099,1,1950
676,Harvey,0042546,2596,2,1950
677,Orpheus,0041719,3295,2,1950
678,Born Yesterday,0042276,3990,3,1950
679,"Flying Saucer, The",0042469,4031,1,1950
680,In a Lonely Place,0042593,4417,2,1950
681,Odette,0043871,4521,3,1950
682,No Way Out,0042792,5232,3,1950
683,D.O.A.,0042369,5350,1,1950
684,Stage Fright,0042994,6233,3,1950
685,Scandal,0042958,7144,3,1950
686,Les enfants terribles,0042436,7836,3,1950
687,Three Secrets,0043045,8363,3,1950
688,Tarzan and the Slave Girl,0043025,9700,0,1950
689,Caged,0042296,10059,3,1950
690,Ace In The Hole,0043338,871,2,1951
691,Strangers on a Train,0044079,1417,2,1951
692,Alice in Wonderland,0043274,1207,3,1951
693,"African Queen, The",0043265,1491,0,1951
694,"Day the Earth Stood Still, The",0043456,1916,3,1951
695,A Streetcar Named Desire,0044081,2930,3,1951
696,Show Boat,0044030,2977,3,1951
697,Diary of a Country Priest,0042619,2989,1,1951
698,An American in Paris,0043278,3389,1,1951
699,Early Summer,0043313,3222,3,1951
700,"Thing from Another World, The",0044121,3293,1,1951
701,Bellissima,0043332,3825,3,1951
702,Take Care of My Little Girl,0044100,4510,3,1951
703,Quo Vadis,0043949,5092,3,1951
704,Cause for Alarm!,0043390,5739,3,1951
705,Westward the Women,0044205,6498,3,1951
706,"Idiot, The",0043614,7157,3,1951
707,Surcos,0044092,7435,3,1951
708,Tarzan&#39;s Peril,0043695,9703,1,1951
709,Singin&#39; in the Rain,0045152,612,3,1952
710,"Magic Box, The",0043769,1243,2,1952
711,"Big Sky, The",0044419,1465,0,1952
712,Lovely to Look at,0044855,1689,3,1952
713,High Noon,0044706,2704,2,1952
714,"Quiet Man, The",0045061,2737,1,1952
715,Clash by Night,0044502,3403,3,1952
716,Forbidden Games,0043686,5972,3,1952
717,Limelight,0044837,6917,1,1952
718,"Snows of Kilimanjaro, The",0045162,6941,1,1952
719,Ikiru,0044741,7162,1,1952
720,"Bad and the Beautiful, The",0044391,7323,2,1952
721,Europe &#39;51,0043511,8241,3,1952
722,"Greatest Show on Earth, The",0044672,9596,2,1952
723,Tarzan&#39;s Savage Fury,0045220,9701,0,1952
724,Parasakthi,0215033,9955,2,1952
725,"Story of Robin Hood and His Merrie Men, The",0045197,9975,3,1952
726,Julius Caesar,0045943,1272,1,1953
727,Peter Pan,0046183,1118,3,1953
728,Le Salaire de la Peur,0046268,1444,1,1953
729,Roman holiday,0046250,1554,3,1953
730,Mogambo,0046085,1362,2,1953
731,Tokyo Story,0046438,1630,3,1953
732,"Band Wagon, The",0045537,1692,1,1953
733,Stalag 17,0046359,1883,0,1953
734,"War of the Worlds, The",0046534,2375,1,1953
735,Calamity Jane,0045591,2427,3,1953
736,Gentlemen Prefer Blondes,0045810,2547,3,1953
737,"Cruel Sea, The",0045659,2553,3,1953
738,Miss Sadie Thompson,0046076,3124,3,1953
739,Salome,0046269,3125,3,1953
740,Shane,0046303,3303,1,1953
741,Mesa of Lost Women,0046066,3958,1,1953
742,From Here to Eternity,0045793,4071,3,1953
743,"Hitch-Hiker, The",0045877,4301,0,1953
744,I Confess,0045897,4616,1,1953
745,"Big Heat, The",0045555,4854,3,1953
746,How to Marry a Millionaire,0045891,4909,3,1953
747,Fear and Desire,0045758,5366,0,1953
748,Pickup on South Street,0046187,5736,3,1953
749,Mr. Hulot&#39;s Holiday,0046487,5937,3,1953
750,Ugetsu,0046478,5973,2,1953
751,Summer with Monika,0046345,5998,3,1953
752,Glen or Glenda,0045826,6797,0,1953
753,"Wild One, The",0047677,7693,1,1953
754,"Beast from 20,000 Fathoms, The",0045546,7900,1,1953
755,Inferno,0045911,8011,0,1953
756,"5,000 Fingers of Dr. T., The",0045464,8466,0,1953
757,It Came from Outer Space,0045920,8634,2,1953
758,"earrings of Madame de..., The",0046022,9004,3,1953
759,House of Wax,0045888,9290,3,1953
760,Tarzan and the She-Devil,0046404,9704,1,1953
761,Phffft,0047349,586,2,1954
762,Touchez pas au grisbi,0046451,657,1,1954
763,Seven Brides for Seven Brothers,0047472,1351,3,1954
764,White Christmas,0047673,1391,3,1954
765,Johnny Guitar,0047136,1694,2,1954
766,On the Waterfront,0047296,1812,0,1954
767,20000 Leagues Under the Sea,0046672,1965,0,1954
768,Rear Window,0047396,2132,3,1954
769,Them!,0047573,2158,1,1954
770,Sabrina,0047437,2294,3,1954
771,Hobson&#39;s Choice,0047094,2426,3,1954
772,Knock on Wood,0047152,2746,1,1954
773,Dial M for Murder,0046912,3337,0,1954
774,Shichinin no samurai,0047478,3600,0,1954
775,A Star Is Born,0047522,3674,1,1954
776,Executive Suite,0046963,3925,2,1954
777,Journey to Italy,0046511,3954,3,1954
778,"Glenn Miller Story, The",0047030,3993,2,1954
779,Three Coins in the Fountain,0047580,4048,3,1954
780,Late Chrysanthemuns,0046750,4710,3,1954
781,Creature from the Black Lagoon,0046876,4883,0,1954
782,Attila,0046731,5124,2,1954
783,Salt of the Earth,0047443,5356,3,1954
784,Gojira,0047034,5505,1,1954
785,Animal Farm,0047834,7346,0,1954
786,Uwasa no onna,0047638,7580,3,1954
787,Comicos,0045665,7610,3,1954
788,An American in Rome,0046705,8109,1,1954
789,Carmen Jones,0046828,8441,3,1954
790,Miseria e nobilta,0047238,9054,3,1954
791,Jail Bait,0047127,9176,3,1954
792,"Caine Mutiny, The",0046816,9567,1,1954
793,To Catch a Thief,0048728,782,3,1955
794,"Night of the Hunter, The",0048424,878,3,1955
795,Lady and the Tramp,0048280,1170,2,1955
796,Daddy Long Legs,0047969,1693,3,1955
797,Sommarnattens leende (Smiles of a Summer Night),0048641,1735,2,1955
798,"Ladykillers, The",0048281,1827,3,1955
799,Guys and Dolls,0048140,2115,3,1955
800,Diabolique,0046911,2344,3,1955
801,"Dam Busters, The",0046889,2552,1,1955
802,Rebel Without a Cause,0048545,2926,1,1955
803,"Fast and the Furious, The",0046969,3158,3,1955
804,"Big Combo, The",0047878,3339,2,1955
805,Rififi,0048021,3404,1,1955
806,We&#39;re No Angels,0048801,3739,3,1955
807,Bride of the Monster,0047898,4073,3,1955
808,Tarantula,0048696,4108,0,1955
809,Marty,0048356,4442,3,1955
810,Oklahoma!,0048445,4754,3,1955
811,"Seven Year Itch, The",0048605,4896,1,1955
812,Summertime,0048673,5165,3,1955
813,Killer&#39;s Kiss,0048254,5403,1,1955
814,Pather Panchali,0048473,5471,3,1955
815,Godzilla Raids Again,0048127,6055,2,1955
816,This Island Earth,0047577,6468,0,1955
817,"Glass Slipper, The",0048124,6481,3,1955
818,My Sister Eileen,0048401,6615,3,1955
819,"Prisoner, The",0048512,7262,0,1955
820,"Trouble with Harry, The",0048750,7360,2,1955
821,"Prodigal, The",0048517,7797,3,1955
822,Les grandes manoeuvres,0048133,7878,3,1955
823,Not as a Stranger,0048432,8014,2,1955
824,"Searchers, The",0049730,357,3,1956
825,"Spanish Gardener, The",0049787,1559,2,1956
826,"Bad Seed, The",0048977,1216,3,1956
827,"King and I, The",0049408,1092,2,1956
828,"Iron Petticoat, The",0049369,1545,1,1956
829,"Wrong Man, The",0051207,2219,1,1956
830,Forbidden Planet,0049223,2306,0,1956
831,Gunslinger,0049287,2647,3,1956
832,Invasion of the Body Snatchers,0049366,2698,3,1956
833,"Court Jester, The",0049096,2730,2,1956
834,War and Peace,0049934,2861,3,1956
835,Bigger Than Life,0049010,2904,0,1956
836,"Ten Commandments, The",0049833,3076,2,1956
837,...And God Created Woman,0049189,3409,3,1956
838,Around the World in Eighty Days,0048960,3981,0,1956
839,"Proud and Profane, The",0049640,4245,3,1956
840,Indestructible Man,0049363,4402,1,1956
841,Bus Stop,0049038,4670,3,1956
842,"Killing, The",0049406,5414,1,1956
843,Aparajito,0048956,5470,3,1956
844,Un condamne a mort s&#39;est echappe ou Le vent souffle ou il veut,0049902,5555,0,1956
845,Saboteur,0035279,5938,1,1956
846,Rodan,0049782,6064,1,1956
847,"Man Who Never Was, The",0049471,6308,3,1956
848,High Society,0049314,6641,3,1956
849,Calle mayor [Main Street],0049043,7394,3,1956
850,"Man Who Knew Too Much, The",0049470,7442,2,1956
851,Flowing,0049537,8314,3,1956
852,"Unguarded Moment, The",0049904,8358,1,1956
853,Eyewitness,0049196,8398,3,1956
854,Sissi - The Young Empress,0049762,8872,3,1956
855,La banda degli onesti,0048981,9055,2,1956
856,"Captain from Kopenick, The",0049293,9719,1,1956
857,Le coup du berger,0049095,9993,3,1956
858,12 Angry Men,0050083,302,0,1957
859,"True Story of Jesse James, The",0051114,965,2,1957
860,Desk Set,0050307,993,3,1957
861,"Cranes Are Flying, The",0050634,1015,3,1957
862,"Incredible Shrinking Man, The",0050539,1291,0,1957
863,Paths of Glory,0050825,1274,0,1957
864,Old Yeller,0050798,1121,1,1957
865,Three Faces of Eve,0051077,1660,0,1957
866,Funny Face,0050419,1747,3,1957
867,Nights of Cabiria,0050783,1765,3,1957
868,Kanal,0050585,1800,1,1957
869,"Enemy Below, The",0050356,1989,0,1957
870,"Seventh Seal, The",0050976,2043,1,1957
871,Night of the Demon,0050766,2160,3,1957
872,Sweet Smell of Success,0051036,2301,1,1957
873,Fire Down Below,0050397,2420,0,1957
874,"Heaven Knows, Mr. Allison",0050490,2429,0,1957
875,Smultronst&auml;llet (Wild Strawberries),0050986,2520,2,1957
876,Sayonara,0050933,2578,2,1957
877,Tammy and the Bachelor,0051051,2895,3,1957
878,"Bridge on the River Kwai, The",0050212,2981,1,1957
879,"Prince and the Showgirl, The",0050861,3007,3,1957
880,An Affair to Remember,0050105,3429,2,1957
881,Oedipus Rex,0050792,3994,1,1957
882,A Face in the Crowd,0050371,4552,1,1957
883,Sorority Girl,0050998,4559,3,1957
884,Witness for the Prosecution,0051201,4933,1,1957
885,"Mysterians, The",0050251,6624,3,1957
886,Kiss Them for Me,0050599,7017,2,1957
887,Forty Guns,0050407,7136,2,1957
888,Throne of Blood,0050613,7165,0,1957
889,Amanecer en Puerta Oscura,0050116,7420,3,1957
890,El vampiro,0051151,8321,3,1957
891,Island in the Sun,0050549,8685,3,1957
892,Kronos,0050610,8736,0,1957
893,Danger stalks near,0050421,9006,3,1957
894,Vertigo,0052357,609,1,1958
895,M&auml;dchen in Uniform,0051964,1572,3,1958
896,"Fabulous World of Jules Verne, The",0052374,1247,0,1958
897,"Vikings, The",0052365,1255,2,1958
898,Run Silent Run Deep,0052151,1363,0,1958
899,Teacher&#39;s Pet,0052278,1364,1,1958
900,"Fly, The",0051622,2281,2,1958
901,"Day the Sky Exploded, The",0051951,2373,1,1958
902,Dracula (Horror of Dracula),0051554,2476,3,1958
903,"Wild Women of Wongo, The",0052394,2585,3,1958
904,"Screaming Skull, The",0052169,2763,2,1958
905,Mon Oncle,0050706,2823,3,1958
906,Touch of Evil,0052311,3146,1,1958
907,Gigi,0051658,3056,2,1958
908,"Defiant Ones, The",0051525,3238,0,1958
909,Auntie Mame,0051383,3321,3,1958
910,Separate Tables,0052182,3926,3,1958
911,South Pacific,0052225,3977,3,1958
912,Indiscreet,0051773,4211,3,1958
913,I Bury the Living,0051755,4410,1,1958
914,"Inn of the Sixth Happiness, The",0051776,4849,3,1958
915,Cat on a Hot Tin Roof,0051459,6012,3,1958
916,Love Is My Profession,0051579,6938,3,1958
917,Blood of the Vampire,0051422,7054,0,1958
918,"Hidden Fortress, The",0051808,7135,0,1958
919,It! The Terror from Beyond Space,0051786,7606,1,1958
920,Brink of Life,0052017,8344,3,1958
921,I Want To Live!,0051758,8450,3,1958
922,"400 Blows, The",0053198,236,0,1959
923,Sleeping Beauty,53285,474,3,1959
924,Ben-Hur,0052618,1419,3,1959
925,Journey to the Center of the Earth,0052948,1256,1,1959
926,"Nun&#39;s Story, The",0053131,1555,3,1959
927,Darby O&#39;Gill and the Little People,0052722,1591,3,1959
928,Some Like It Hot,0053291,2023,3,1959
929,Imitation of Life,0052918,2095,3,1959
930,North By Northwest,0053125,2228,1,1959
931,"Suddenly, Last Summer",0053318,2645,3,1959
932,"Giant Gila Monster, The",0052846,2796,3,1959
933,Araya,0051372,3119,3,1959
934,"Tingler, The",0053363,3166,1,1959
935,Come Dance with Me!,0053428,3442,3,1959
936,Good Morning (Ohay&ocirc;),0053134,3525,3,1959
937,"Great War, The",0052861,3608,1,1959
938,Ghost of Dragstrip Hollow,0052844,4050,3,1959
939,A Bucket of Blood,0052655,4065,2,1959
940,Anatomy of a Murder,0052561,4199,1,1959
941,House on Haunted Hill,0051744,4373,3,1959
942,"Wasp Woman, The",0054462,4392,3,1959
943,"Bat, The",0052602,4523,3,1959
944,Gidget,0052847,6405,3,1959
945,Battle in Outer Space,0053388,6645,1,1959
946,Apur Sansar,0052572,6833,0,1959
947,Rio Bravo,0053221,6901,1,1959
948,Pillow Talk,0053172,8392,3,1959
949,"World, The Flesh and The Devil, The",0053454,8677,0,1959
950,Plan 9 from Outer Space,0052077,9161,1,1959
951,Night of the Ghouls,0156843,9169,1,1959
952,Sleeping Beauty,0053285,9209,3,1959
953,"Bridge, The",0052654,9379,3,1959
954,Where the Boys Are,0054469,590,2,1960
955,Les yeux sans visage,0053459,656,3,1960
956,A bout de souffle,0053472,799,0,1960
957,"Magnificent Seven, The",0054047,1295,0,1960
958,Spartacus,0054331,1273,2,1960
959,Inherit the Wind,0053946,1712,3,1960
960,"Apartment, The",0053604,1995,3,1960
961,Psycho,0054215,2039,3,1960
962,Exodus,0053804,2144,3,1960
963,Let&#39;s Make Love,0054022,2546,2,1960
964,Late Autumn,0053579,2808,3,1960
965,Body in the Web,0054333,2950,3,1960
966,Rocco and His Brothers,0054248,2988,2,1960
967,Black Sunday,0054067,3286,3,1960
968,Testament of Orpheus,0054377,3294,1,1960
969,Jigoku (Hell or The Sinners of Hell),0154683,3328,3,1960
970,"City of the Dead, The",0053719,3634,3,1960
971,Zazie dans le metro,0054494,3827,3,1960
972,Make Mine Mink,0054049,4117,3,1960
973,"Truth, The",0054452,5122,3,1960
974,"Story of Ruth, The",0054343,5123,3,1960
975,"Virgin Spring, The",0053976,5380,3,1960
976,Wild River,0054476,6146,3,1960
977,La Dolce Vita,0053779,6080,2,1960
978,La ciociara,0054749,6756,3,1960
979,Peeping Tom,0054167,6796,2,1960
980,Le Trou,0054407,6854,0,1960
981,"Brides of Dracula, The",0053677,8275,3,1960
982,Shoot the Piano Player,0054389,8367,2,1960
983,School for Scoundrels,0054279,8566,1,1960
984,Conspiracy of Hearts,0053732,8992,3,1960
985,Nerve on Sunday,0054198,9026,2,1960
986,First Spaceship on Venus,0053250,9207,1,1960
987,"Time Machine, The",0054387,9338,0,1960
988,"Bad Sleep Well, The",0054460,9894,1,1960
989,Les Bonnes Femmes,0053666,9992,3,1960
990,Yojimbo,0055630,660,1,1961
991,"Children&#39;s Hour, The",0054743,833,3,1961
992,"Phantom Planet, The",0055294,1292,0,1961
993,Breakfast at Tiffany&#39;s,0054698,1191,2,1961
994,Mysterious Island,0055207,1257,0,1961
995,Underworld U.S.A.,0055571,1165,3,1961
996,One Hundred and One Dalmatians,0055254,1171,3,1961
997,El Cid,0054847,1546,1,1961
998,"Misfits, The",0055184,1365,3,1961
999,"Hustler, The",0054997,1958,0,1961
1000,"One, Two, Three",0055256,2392,3,1961
1001,West Side Story,0055614,2560,3,1961
1002,"Beast of Yucca Flats, The",0054673,2797,0,1961
1003,Blue Hawaii,0054692,3724,3,1961
1004,Paris Blues,0055278,3909,3,1961
1005,Splendor in the Grass,0055471,4198,3,1961
1006,A Taste of Honey,0055506,4539,3,1961
1007,"Parent Trap, The",0055277,4580,3,1961
1008,A Raisin in the Sun,0055353,5485,3,1961
1009,Snow White and the Three Stooges,0055458,5797,3,1961
1010,La Notte,0054130,6102,3,1961
1011,Mothra,0055198,6448,0,1961
1012,A Woman Is a Woman,0055572,6539,0,1961
1013,"Guns of Navarone, The",0054953,6653,1,1961
1014,"Curse of the Werewolf, The",0054777,7344,3,1961
1015,"Leon Morin, Priest",0055082,7798,3,1961
1016,Accattone,0054599,7831,3,1961
1017,Through a Glass Darkly,0055499,7968,0,1961
1018,"Innocents, The",0055018,8019,3,1961
1019,Flame in the Streets,0054879,8676,3,1961
1020,Lola,0055093,9268,2,1961
1021,King of Kings,0055047,9607,3,1961
1022,Jules and Jim,0055032,237,1,1962
1023,Ivanovo detstvo,0056111,691,1,1962
1024,Lawrence of Arabia,0056172,1042,0,1962
1025,What Ever Happened to Baby Jane?,0056687,1298,3,1962
1026,Lolita,0056193,1279,3,1962
1027,To Kill a Mockingbird,0056592,1108,3,1962
1028,"Day of the Triffids, The",0055894,1613,3,1962
1029,"Manchurian Candidate, The",0056218,1954,1,1962
1030,"Trial, The",0057427,2183,1,1962
1031,"Music Man, The",0056262,2430,3,1962
1032,Carnival of Souls,0055830,2591,3,1962
1033,Cleo from 5 to 7,0055852,2609,3,1962
1034,"Brain That Wouldn&#39;t Die, The",0052646,2762,2,1962
1035,Gypsy,0056048,3079,3,1962
1036,"Trial of Joan of Arc, The",0059616,3160,0,1962
1037,"L-Shaped Room, The",0057239,3829,3,1962
1038,La Jetee,0056119,3845,0,1962
1039,"Devil&#39;s Hand, The",0055902,4407,2,1962
1040,Les dimanches de Ville d&#39;Avray,0055910,4481,3,1962
